Datum/Zeit,         Temp1,          Temp2,          Druck1,         Druck2
20220906_163320,   27.06,       27.37,      989.6499091974209,    990.1025650407754
20220906_163323,   27.07,       27.37,      989.6563393886357,    990.1331978309834
20220906_163325,   27.06,       27.37,      989.6445886329515,    990.0803986698359
20220906_163327,   27.07,       27.37,      989.5705440523635,    990.106489588308
20220906_163330,   27.07,       27.38,      989.6373483947739,    990.1107411886643
20220906_163332,   27.08,       27.38,      989.5612027853136,    990.0758561080402
20220906_163334,   27.08,       27.39,      989.645388217171,    990.1404663463998
20220906_163337,   27.08,       27.39,      989.6680901917058,    990.1274206161708
20220906_163339,   27.09,       27.38,      989.6608494764228,    990.1192444118267
20220906_163341,   27.09,       27.38,      989.6515081651312,    990.1541295377449
20220906_163344,   27.08,       27.38,      989.6624599573994,    990.1362146634284
20220906_163346,   27.1,       27.38,      989.6271941851372,    990.1362146634284
20220906_163348,   27.09,       27.39,      989.6822506761674,    990.1274206161708
20220906_163351,   27.1,       27.4,      989.6539170842283,    990.161397817806
20220906_163353,   27.1,       27.39,      989.649897230128,    990.1268026197246
20220906_163355,   27.1,       27.4,      989.7033428851643,    990.1832379939308
20220906_163358,   27.11,       27.4,      989.6923906995646,    990.161397817806
20220906_163400,   27.11,       27.4,      989.6923906995646,    990.1438090878321
20220906_163402,   27.11,       27.39,      989.648286031527,    990.0925349380877
20220906_163404,   27.11,       27.39,      989.6656674587596,    990.1359238980423
20220906_163407,   27.11,       27.39,      989.7231340577861,    990.0882834606696
20220906_163409,   27.11,       27.39,      989.6215629361177,    990.0967864229882
20220906_163411,   27.11,       27.4,      989.6964106838894,    990.1265114256271
20220906_163414,   27.11,       27.39,      989.6523058475852,    990.1528943856779
20220906_163416,   27.11,       27.39,      989.6964106838894,    990.1398484997692
20220906_163418,   27.11,       27.39,      989.6255826436919,    990.1268026197246
20220906_163421,   27.11,       27.4,      989.6656674587596,    990.1092138832851
20220906_163423,   27.12,       27.39,      989.6680759487049,    990.100710877229
20220906_163425,   27.11,       27.39,      989.6696873346006,    990.0615733074687
20220906_163428,   27.11,       27.4,      989.6523058475852,    990.1092138832851
20220906_163430,   27.11,       27.4,      989.6696873346006,    990.083121951212
20220906_163432,   27.11,       27.4,      989.6028790690383,    990.0919164608067
20220906_163435,   27.11,       27.4,      989.5948398653156,    990.1180082980911
20220906_163437,   27.12,       27.4,      989.654714130887,    990.1307630006162
20220906_163439,   27.12,       27.4,      989.6450628435024,    990.0658246469802
20220906_163442,   27.12,       27.4,      989.6279905137075,    990.0961679143162
20220906_163444,   27.12,       27.41,      989.6490825834671,    990.1040520307403
20220906_163446,   27.12,       27.41,      989.6450628435024,    990.1083034752955
20220906_163449,   27.12,       27.42,      989.6357206736418,    990.1383205536054
20220906_163451,   27.12,       27.42,      989.6357206736418,    990.0991815704334
20220906_163453,   27.12,       27.42,      989.6357206736418,    990.1337772518892
20220906_163456,   27.12,       27.41,      989.6317009879192,    990.1083034752955
20220906_163458,   27.13,       27.42,      989.6531023289714,    990.1122278922925
20220906_163500,   27.12,       27.42,      989.6357206736418,    990.1252742200164
20220906_163503,   27.13,       27.42,      989.7049387908291,    990.1641217716415
20220906_163505,   27.13,       27.43,      989.6514902634298,    990.0809719228506
20220906_163507,   27.14,       27.42,      989.64214780571,    990.0988893341327
20220906_163510,   27.13,       27.42,      989.6782145148246,    990.085842864226
20220906_163512,   27.14,       27.42,      989.712669430284,    990.1076843892694
20220906_163514,   27.14,       27.43,      989.6020613304916,    990.1070650616424
20220906_163517,   27.14,       27.42,      989.6458582648552,    990.085842864226
20220906_163519,   27.14,       27.43,      989.6231534026655,    990.0940184893138
20220906_163521,   27.14,       27.43,      989.6324960502269,    990.1113164508756
20220906_163524,   27.14,       27.43,      989.649877934254,    990.1070650616424
20220906_163526,   27.14,       27.44,      989.649877934254,    990.1367904186394
20220906_163528,   27.14,       27.44,      989.6191338417511,    990.1067725196664
20220906_163531,   27.14,       27.43,      989.6538976091902,    990.07642782864
20220906_163533,   27.14,       27.44,      989.6538976091902,    990.1410418904633
20220906_163535,   27.15,       27.43,      989.6693579490086,    990.0940184893138
20220906_163538,   27.15,       27.44,      989.6442457100943,    990.0976500748316
20220906_163540,   27.15,       27.44,      989.6159078589756,    990.0758077471457
20220906_163542,   27.16,       27.44,      989.6239468341068,    990.0627609360782
20220906_163545,   27.15,       27.44,      989.6790099478028,    990.1149482155404
20220906_163547,   27.16,       27.45,      989.6733776507763,    990.036046558975
20220906_163549,   27.16,       27.45,      989.6733776507763,    990.1404223164296
20220906_163552,   27.16,       27.44,      989.694779771537,    990.1452933697636
20220906_163554,   27.16,       27.44,      989.6466524849691,    990.1061527063985
20220906_163556,   27.16,       27.44,      989.6466524849691,    990.13224647611
20220906_163559,   27.16,       27.44,      989.6506720837875,    990.1279950500693
20220906_163601,   27.15,       27.45,      989.6426328916865,    990.1143283418734
20220906_163603,   27.16,       27.45,      989.6239468341068,    990.0924856256316
20220906_163606,   27.16,       27.45,      989.631676638768,    990.0882343907788
20220906_163608,   27.16,       27.45,      989.6450393648443,    990.1143283418734
20220906_163610,   27.17,       27.45,      989.6664413326048,    990.1228310320921
20220906_163613,   27.17,       27.46,      989.6798041794724,    990.1395094728213
20220906_163615,   27.17,       27.46,      989.6798041794724,    990.1574281528431
20220906_163617,   27.18,       27.46,      989.6781910243553,    990.140129532538
20220906_163620,   27.17,       27.46,      989.6300631025755,    990.1613525936139
20220906_163622,   27.18,       27.46,      989.5846501586807,    990.1091636191552
20220906_163624,   27.18,       27.47,      989.6685384138119,    990.0697279367934
20220906_163627,   27.18,       27.47,      989.6725580069195,    990.1300930286644
20220906_163629,   27.18,       27.48,      989.5790164541276,    990.0864052975122
20220906_163631,   27.18,       27.48,      989.5749972407189,    990.0864052975122
20220906_163634,   27.18,       27.48,      989.651465031968,    990.116424663442
20220906_163636,   27.19,       27.48,      989.6538708040548,    990.094580516335
20220906_163638,   27.18,       27.49,      989.6498513083674,    990.1422261578742
20220906_163641,   27.18,       27.48,      989.6632144538872,    990.1206758871981
20220906_163643,   27.2,       27.48,      989.686713439536,    990.0815328397027
20220906_163645,   27.19,       27.49,      989.6522567786951,    990.0769872127802
20220906_163648,   27.2,       27.5,      989.646623070099,    990.1285571471183
20220906_163650,   27.2,       27.49,      989.6693304544082,    990.0900349900668
20220906_163652,   27.19,       27.5,      989.6656201308608,    990.1677010164241
20220906_163655,   27.2,       27.49,      989.6065327560448,    990.1112580484028
20220906_163657,   27.2,       27.5,      989.6907330218052,    990.1458563656902
20220906_163659,   27.2,       27.5,      989.6559670521724,    990.0763654035053
20220906_163702,   27.19,       27.49,      989.61216675912,    990.0982101628266
20220906_163704,   27.2,       27.5,      989.6332596259273,    990.1285571471183
20220906_163706,   27.2,       27.5,      989.623915498963,    990.1067123718011
20220906_163709,   27.2,       27.5,      989.6065327560448,    990.0936643855707
20220906_163711,   27.2,       27.5,      989.6543527279691,    990.171952390948
20220906_163713,   27.2,       27.49,      989.6198961879091,    990.1243059398453
20220906_163716,   27.2,       27.5,      989.5757867679821,    990.0545204620779
20220906_163718,   27.2,       27.49,      989.5664424973733,    990.0681904212273
20220906_163720,   27.2,       27.5,      989.593169330334,    990.0718193866195
20220906_163723,   27.2,       27.5,      989.667716282608,    990.0848674143774
20220906_163725,   27.21,       27.49,      989.6891189262536,    990.1895454850506
20220906_163727,   27.2,       27.5,      989.6372789912242,    990.1458563656902
20220906_163730,   27.2,       27.5,      989.667716282608,    990.1980484396713
20220906_163732,   27.2,       27.5,      989.6543527279691,    990.1285571471183
20220906_163734,   27.2,       27.49,      989.667716282608,    990.0812382459076
20220906_163737,   27.19,       27.48,      989.61216675912,    990.094580516335
20220906_163739,   27.21,       27.5,      989.6583721581442,    990.0936643855707
20220906_163741,   27.2,       27.5,      989.6559670521724,    990.0718193866195
20220906_163744,   27.2,       27.5,      989.686713439536,    990.1409837958206
20220906_163746,   27.2,       27.5,      989.6292402661612,    990.1067123718011
20220906_163748,   27.19,       27.48,      989.6388934326833,    990.1076281988337
20220906_163751,   27.19,       27.49,      989.5947841909255,    990.107333912867
20220906_163753,   27.19,       27.48,      989.5814209237705,    990.1385956530096
20220906_163755,   27.18,       27.48,      989.6819014631526,    990.094580516335
20220906_163758,   27.19,       27.48,      989.661600619003,    990.1076281988337
20220906_163800,   27.19,       27.48,      989.7150538722277,    990.1206758871981
20220906_163802,   27.19,       27.49,      989.7016905496913,    990.0900349900668
20220906_163805,   27.2,       27.5,      989.6543527279691,    990.1328083618608
20220906_163807,   27.2,       27.49,      989.6773695049294,    990.1112580484028
20220906_163809,   27.2,       27.49,      989.6773695049294,    990.1203817551459
20220906_163812,   27.19,       27.5,      989.6656201308608,    990.1285571471183
20220906_163814,   27.2,       27.5,      989.6640059942073,    990.1109634874923
20220906_163816,   27.2,       27.51,      989.6409891794835,    990.1233898684892
20220906_163819,   27.2,       27.5,      989.6409891794835,    990.1279356954335
20220906_163821,   27.21,       27.51,      989.6757552569744,    990.0842453005638
20220906_163823,   27.21,       27.51,      989.6450085554156,    990.0799943228229
20220906_163826,   27.21,       27.51,      989.6300300280448,    990.0799943228229
20220906_163828,   27.21,       27.5,      989.6316449588412,    990.1018395122591
20220906_163830,   27.21,       27.52,      989.616666285221,    990.1097196174429
20220906_163833,   27.22,       27.51,      989.6073217292037,    990.0663237246155
20220906_163835,   27.22,       27.51,      989.6340493171833,    990.0799943228229
20220906_163837,   27.21,       27.51,      989.5498476634116,    990.0754480549368
20220906_163840,   27.22,       27.52,      989.6417787349113,    990.0529795759333
20220906_163842,   27.22,       27.51,      989.6057061918004,    990.0793719987481
20220906_163844,   27.22,       27.52,      989.6113409153842,    990.0660279981139
20220906_163847,   27.22,       27.52,      989.5883231663131,    990.1009222853531
20220906_163849,   27.22,       27.51,      989.6016870492316,    990.0363033976291
20220906_163851,   27.22,       27.52,      989.62470476054,    990.0529795759333
20220906_163854,   27.23,       27.52,      989.5829973632411,    990.0878738988328
20220906_163856,   27.22,       27.52,      989.5712494168403,    990.0487287744722
20220906_163859,   27.22,       27.52,      989.5939579444448,    990.0790764261612
20220906_163901,   27.22,       27.52,      989.58059416584,    990.0007859458784
20220906_163903,   27.22,       27.52,      989.5883231663131,    990.0226320542321
20220906_163906,   27.22,       27.51,      989.5789783236312,    989.9749859699524
20220906_163908,   27.22,       27.51,      989.5846132435342,    989.9880342030186
20220906_163910,   27.23,       27.52,      989.5829973632411,    990.0268827491723
20220906_163913,   27.23,       27.52,      989.5963613484919,    990.0529795759333
20220906_163915,   27.22,       27.52,      989.5712494168403,    990.0399311596193
20220906_163917,   27.23,       27.52,      989.5639981404377,    990.0702788603016
20220906_163920,   27.23,       27.53,      989.5963613484919,    990.0132107856052
20220906_163922,   27.23,       27.53,      989.5867072508643,    990.0654050383973
20220906_163924,   27.23,       27.53,      989.541288843182,    990.0481056963747
20220906_163927,   27.24,       27.53,      989.60649339772,    990.1000040820035
20220906_163929,   27.23,       27.53,      989.6000712861855,    989.9828631906884
20220906_163931,   27.23,       27.54,      989.5546529623725,    989.9734409074593
20220906_163934,   27.23,       27.53,      989.5182702253758,    989.9349195824237
20220906_163936,   27.23,       27.53,      989.5813812192166,    989.991364205598
20220906_163938,   27.23,       27.53,      989.5813812192166,    990.0478093561911
20220906_163941,   27.24,       27.53,      989.5891100838323,    990.0827045002737
20220906_163943,   27.23,       27.52,      989.6097253398967,    990.0702788603016
20220906_163945,   27.23,       27.53,      989.5599791986845,    990.0350571835038
20220906_163948,   27.23,       27.53,      989.5639981404377,    990.0347606894054
20220906_163950,   27.23,       27.52,      989.6040903906684,    990.0311334515787
20220906_163952,   27.23,       27.52,      989.5773622176936,    990.0702788603016
20220906_163955,   27.23,       27.52,      989.5813812192166,    990.0572303848606
20220906_163957,   27.23,       27.53,      989.5639981404377,    990.0654050383973
20220906_163959,   27.23,       27.53,      989.5867072508643,    990.0608580288437
20220906_164002,   27.22,       27.52,      989.5615954189384,    990.0180849937382
20220906_164004,   27.23,       27.52,      989.5599791986845,    990.0180849937382
20220906_164006,   27.24,       27.53,      989.5623816183605,    990.052356466399
20220906_164009,   27.23,       27.53,      989.5680170877174,    990.0742027397173
20220906_164011,   27.23,       27.53,      989.5733432216973,    990.0696558691478
20220906_164013,   27.24,       27.54,      989.60649339772,    990.0386843992004
20220906_164016,   27.24,       27.53,      989.6158385739218,    990.0739067073633
20220906_164018,   27.24,       27.53,      989.5834746287571,    990.0347606894054
20220906_164021,   27.24,       27.54,      989.5567459669661,    990.055983861199
20220906_164023,   27.24,       27.54,      989.5701102947844,    990.0256356891181
20220906_164025,   27.24,       27.54,      989.6102033151661,    990.0429350919892
20220906_164028,   27.26,       27.55,      989.5939147465513,    990.063861688387
20220906_164030,   27.25,       27.54,      989.5514192734861,    989.973143368781
20220906_164032,   27.25,       27.54,      989.5858768580483,    990.0210881649022
20220906_164035,   27.25,       27.54,      989.5380548494904,    990.0125869849028
20220906_164037,   27.25,       27.55,      989.5514192734861,    990.0553602367839
20220906_164039,   27.26,       27.54,      989.5939147465513,    989.9992410557052
20220906_164042,   27.25,       27.54,      989.5647837036363,    990.0122899079678
20220906_164044,   27.25,       27.54,      989.549802033414,    989.955844199227
20220906_164046,   27.25,       27.54,      989.5364374570156,    990.060234614713
20220906_164049,   27.25,       27.54,      989.5364374570156,    990.0210881649022
20220906_164051,   27.25,       27.54,      989.5380548494904,    990.060234614713
20220906_164053,   27.25,       27.53,      989.5514192734861,    990.008663373435
20220906_164056,   27.25,       27.53,      989.5380548494904,    990.008663373435
20220906_164058,   27.24,       27.54,      989.5474004566319,    990.0471857922422
20220906_164100,   27.25,       27.54,      989.5647837036363,    990.0429350919892
20220906_164103,   27.24,       27.54,      989.5433816453022,    990.0256356891181
20220906_164105,   27.25,       27.53,      989.5380548494904,    990.0174614033136
20220906_164107,   27.25,       27.54,      989.5457832546547,    990.0383876300949
20220906_164110,   27.25,       27.54,      989.5647837036363,    990.0820814172204
20220906_164112,   27.25,       27.54,      989.549802033414,    990.0341369756387
20220906_164114,   27.26,       27.54,      989.5174364459563,    990.0383876300949
20220906_164117,   27.26,       27.55,      989.5842598495202,    990.046561986565
20220906_164119,   27.26,       27.55,      989.5655680649627,    990.0162134973015
20220906_164121,   27.26,       27.55,      989.5671854544936,    990.0811615100607
20220906_164124,   27.25,       27.55,      989.5898957995379,    990.0247146293398
20220906_164126,   27.27,       27.55,      989.5960074288046,    990.0377636431549
20220906_164128,   27.26,       27.55,      989.538838492718,    990.0247146293398
20220906_164131,   27.26,       27.55,      989.5882787529122,    990.0377636431549
20220906_164133,   27.26,       27.55,      989.5615492645348,    990.0116656213919
20220906_164136,   27.26,       27.56,      989.5441657889173,    990.0332157912288
20220906_164138,   27.27,       27.56,      989.5960074288046,    990.0332157912288
20220906_164140,   27.26,       27.56,      989.592297661827,    990.0893361276834
20220906_164143,   27.27,       27.56,      989.6093722865403,    990.0501885839766
20220906_164145,   27.26,       27.55,      989.525473715828,    990.0508126628373
20220906_164147,   27.26,       27.56,      989.5708951564978,    990.0593140377698
20220906_164150,   27.27,       27.56,      989.5599316493318,    990.0110410930768
20220906_164152,   27.27,       27.58,      989.55460418366,    990.0665667914758
20220906_164154,   27.27,       27.57,      989.5465667619724,    990.0799136469681
20220906_164157,   27.27,       27.56,      989.5599316493318,    990.0325913498336
20220906_164159,   27.27,       27.57,      989.5866614425156,    990.0277161449118
20220906_164201,   27.28,       27.56,      989.5583137703497,    990.0325913498336
20220906_164204,   27.27,       27.57,      989.5826425772239,    990.0407655116244
20220906_164206,   27.27,       27.57,      989.5465667619724,    990.0538148842046
20220906_164208,   27.27,       27.57,      989.5639504116584,    990.0237925929728
20220906_164211,   27.27,       27.56,      989.5599316493318,    989.9803943278883
20220906_164213,   27.27,       27.56,      989.5291832324505,    990.0195420855459
20220906_164216,   27.27,       27.56,      989.5291832324505,    989.9891931811295
20220906_164218,   27.26,       27.56,      989.5522032757631,    990.0371394144759
20220906_164220,   27.26,       27.56,      989.538838492718,    990.045640619989
20220906_164223,   27.27,       27.55,      989.4890887884975,    990.0028670900033
20220906_164225,   27.26,       27.56,      989.525473715828,    989.9849427951472
20220906_164227,   27.26,       27.56,      989.5214550781305,    990.0283407966073
20220906_164230,   27.26,       27.56,      989.5214550781305,    990.0110410930768
20220906_164232,   27.26,       27.56,      989.5708951564978,    990.0762869405803
20220906_164234,   27.26,       27.56,      989.574914005646,    990.0413900135015
20220906_164237,   27.26,       27.55,      989.5522032757631,    990.0508126628373
20220906_164239,   27.26,       27.55,      989.5575304696301,    990.0247146293398
20220906_164241,   27.26,       27.55,      989.553820817697,    990.0247146293398
20220906_164244,   27.26,       27.56,      989.5842598495202,    990.0152915855806
20220906_164246,   27.26,       27.55,      989.525473715828,    990.0289652065532
20220906_164248,   27.26,       27.56,      989.5481845295787,    990.0071175681574
20220906_164251,   27.27,       27.56,      989.5158184116444,    990.0593140377698
20220906_164253,   27.26,       27.56,      989.5615492645348,    990.0240902508426
20220906_164256,   27.27,       27.55,      989.5559128925273,    989.9637199591837
20220906_164258,   27.26,       27.56,      989.5121089450929,    990.0371394144759
20220906_164300,   27.26,       27.56,      989.5882787529122,    990.0283407966073
20220906_164303,   27.27,       27.56,      989.5425480594115,    990.0283407966073
20220906_164305,   27.27,       27.56,      989.5425480594115,    989.9549211924234
20220906_164307,   27.27,       27.56,      989.4931072740847,    990.0110410930768
20220906_164310,   27.27,       27.56,      989.5024535969934,    989.9810193685556
20220906_164312,   27.27,       27.56,      989.5639504116584,    990.0201666767593
20220906_164314,   27.27,       27.56,      989.5505854700554,    990.0371394144759
20220906_164317,   27.27,       27.55,      989.506472136824,    990.0420142736289
20220906_164319,   27.26,       27.55,      989.5214550781305,    989.9855676230982
20220906_164321,   27.27,       27.56,      989.5505854700554,    990.0371394144759
20220906_164324,   27.26,       27.55,      989.5481845295787,    989.9943661560823
20220906_164326,   27.26,       27.55,      989.525473715828,    989.9943661560823
20220906_164329,   27.24,       27.55,      989.5073073658377,    989.9813172131296
20220906_164331,   27.25,       27.55,      989.5364374570156,    990.0204640595891
20220906_164333,   27.25,       27.55,      989.5364374570156,    990.0420142736289
20220906_164336,   27.24,       27.55,      989.5073073658377,    990.0550633465723
20220906_164338,   27.25,       27.55,      989.5457832546547,    990.0289652065532
20220906_164340,   27.25,       27.56,      989.5230728867717,    990.0240902508426
20220906_164343,   27.25,       27.56,      989.5591477829646,    989.9979919411784
20220906_164345,   27.25,       27.56,      989.5097083226825,    989.9588445206878
20220906_164347,   27.26,       27.56,      989.4907071276143,    989.9718936549838
20220906_164350,   27.25,       27.57,      989.5056897066532,    989.9324475344246
20220906_164352,   27.27,       27.56,      989.5024535969934,    989.9934435745735
20220906_164355,   27.27,       27.57,      989.506472136824,    990.0277161449118
20220906_164357,   27.26,       27.56,      989.4987441805126,    989.9934435745735
20220906_164359,   27.27,       27.57,      989.5826425772239,    989.9970688114227
20220906_164402,   27.26,       27.57,      989.5214550781305,    990.04501608666
20220906_164404,   27.27,       27.58,      989.5425480594115,    989.9964434056039
20220906_164406,   27.27,       27.58,      989.5291832324505,    989.9833938060218
20220906_164409,   27.27,       27.58,      989.5291832324505,    989.9921930676081
20220906_164411,   27.26,       27.58,      989.5522032757631,    990.0225426223722
20220906_164413,   27.27,       27.58,      989.5599316493318,    989.9876440982157
20220906_164416,   27.26,       27.57,      989.5121089450929,    990.0231677285539
20220906_164418,   27.26,       27.58,      989.5174364459563,    989.9921930676081
20220906_164420,   27.27,       27.58,      989.5291832324505,    989.9921930676081
20220906_164423,   27.27,       27.58,      989.5291832324505,    990.044391311571
20220906_164425,   27.26,       27.58,      989.525473715828,    990.0267930743496
20220906_164428,   27.27,       27.58,      989.4890887884975,    990.0225426223722
20220906_164430,   27.27,       27.58,      989.569277731798,    989.9660939808335
20220906_164432,   27.27,       27.58,      989.5158184116444,    989.9921930676081
20220906_164435,   27.27,       27.58,      989.5639504116584,    989.9964434056039
20220906_164437,   27.26,       27.58,      989.5522032757631,    990.000693751059
20220906_164439,   27.27,       27.59,      989.5238556053145,    989.978844697632
20220906_164442,   27.27,       27.58,      989.5773153594165,    989.9964434056039
20220906_164444,   27.27,       27.59,      989.5505854700554,    990.087493143767
20220906_164446,   27.27,       27.58,      989.5291832324505,    989.9791435212869
20220906_164449,   27.27,       27.58,      989.5425480594115,    990.0052426197972
20220906_164451,   27.27,       27.58,      989.5505854700554,    990.0398427447965
20220906_164453,   27.27,       27.58,      989.4890887884975,    989.9921930676081
20220906_164456,   27.28,       27.57,      989.5262557980313,    989.9840193616587
20220906_164458,   27.28,       27.58,      989.4687769657866,    989.9833938060218
20220906_164501,   27.28,       27.58,      989.5315836969795,    990.000693751059
20220906_164503,   27.28,       27.58,      989.4821420228618,    989.92694539468
20220906_164505,   27.27,       27.58,      989.4476844384695,    989.9572946244608
20220906_164508,   27.28,       27.58,      989.4995255446177,    989.9703442123074
20220906_164510,   27.28,       27.58,      989.5623324945726,    989.9964434056039
20220906_164512,   27.27,       27.58,      989.5145092330505,    989.9745944512403
20220906_164515,   27.28,       27.59,      989.5583137703497,    990.0179938159454
20220906_164517,   27.27,       27.59,      989.5104906821765,    990.0049441039731
20220906_164519,   27.28,       27.58,      989.4821420228618,    989.9791435212869
20220906_164522,   27.28,       27.58,      989.5623324945726,    989.9882696853095
20220906_164524,   27.28,       27.58,      989.5623324945726,    989.9876440982157
20220906_164526,   27.28,       27.58,      989.5433304354152,    990.0052426197972
20220906_164529,   27.27,       27.58,      989.5145092330505,    990.0143686972274
20220906_164531,   27.27,       27.57,      989.4877792967528,    989.940620891165
20220906_164534,   27.27,       27.58,      989.55460418366,    990.0404677326161
20220906_164536,   27.27,       27.57,      989.5238556053145,    989.9970688114227
20220906_164538,   27.27,       27.57,      989.5465667619724,    989.9667196548327
20220906_164541,   27.28,       27.58,      989.508872155478,    989.9876440982157
20220906_164543,   27.27,       27.58,      989.4971257651935,    989.9791435212869
20220906_164545,   27.28,       27.58,      989.5489674005662,    990.0313417417786
20220906_164548,   27.27,       27.58,      989.5679691795068,    990.000693751059
20220906_164550,   27.28,       27.58,      989.508872155478,    990.0137434097704
20220906_164552,   27.29,       27.58,      989.5874448249834,    989.9964434056039
20220906_164555,   27.28,       27.58,      989.552986076066,    990.0267930743496
20220906_164557,   27.28,       27.57,      989.5663512243163,    990.036217195921
20220906_164559,   27.29,       27.58,      989.5339838270331,    989.9833938060218
20220906_164602,   27.28,       27.58,      989.5299652494045,    989.9876440982157
20220906_164604,   27.28,       27.59,      989.4898697283036,    989.978844697632
20220906_164607,   27.29,       27.6,      989.5149812057759,    989.9694190124262
20220906_164609,   27.29,       27.6,      989.5283465380348,    990.0258690270576
20220906_164611,   27.28,       27.6,      989.516600069549,    989.9824689098743
20220906_164614,   27.28,       27.6,      989.5299652494045,    989.912342524209
20220906_164616,   27.29,       27.6,      989.5072533649899,    989.9775924355541
20220906_164618,   27.29,       27.6,      989.4979065636187,    989.9606192441696
20220906_164621,   27.28,       27.6,      989.4594302106614,    990.0036924411697
20220906_164623,   27.29,       27.6,      989.5206185929337,    989.9426925022834
20220906_164626,   27.29,       27.61,      989.5206185929337,    989.9724160178558
20220906_164628,   27.28,       27.61,      989.5433304354152,    989.9599926296727
20220906_164630,   27.28,       27.6,      989.5048536482298,    989.9296424726215
20220906_164633,   27.28,       27.61,      989.508872155478,    989.9642427289874
20220906_164635,   27.28,       27.6,      989.4955070860923,    989.9687925792123
20220906_164637,   27.27,       27.61,      989.5278742104317,    989.9120421959861
20220906_164640,   27.27,       27.61,      989.5104906821765,    989.9642427289874
20220906_164642,   27.27,       27.61,      989.5145092330505,    989.9985165244184
20220906_164644,   27.27,       27.61,      989.5505854700554,    989.9812161012889
20220906_164647,   27.28,       27.61,      989.4995255446177,    989.9681659042034
20220906_164649,   27.28,       27.61,      989.508872155478,    989.9681659042034
20220906_164652,   27.28,       27.61,      989.552986076066,    989.9903430306981
20220906_164654,   27.29,       27.61,      989.5206185929337,    989.9730427243325
20220906_164656,   27.28,       27.61,      989.5396209339712,    989.9208423809029
20220906_164659,   27.29,       27.61,      989.5206185929337,    989.9772928769086
20220906_164701,   27.28,       27.61,      989.4914886330876,    989.9730427243325
20220906_164703,   27.28,       27.6,      989.4594302106614,    989.9433192351343
20220906_164706,   27.29,       27.61,      989.5016158796726,    990.0203667277558
20220906_164708,   27.29,       27.61,      989.4979065636187,    989.9599926296727
20220906_164711,   27.29,       27.61,      989.4938881432013,    989.9730427243325
20220906_164713,   27.28,       27.6,      989.4995255446177,    989.9426925022834
20220906_164715,   27.28,       27.6,      989.4631394116795,    989.9035424309023
20220906_164718,   27.29,       27.6,      989.5016158796726,    989.9165924488276
20220906_164720,   27.28,       27.61,      989.4631394116795,    989.9730427243325
20220906_164722,   27.29,       27.61,      989.4805229275681,    990.0121930435218
20220906_164725,   27.28,       27.6,      989.516600069549,    990.0079427386174
20220906_164727,   27.3,       27.6,      989.5096527472551,    989.9253924947413
20220906_164729,   27.28,       27.6,      989.4861604271437,    989.9475693051966
20220906_164732,   27.28,       27.6,      989.5128906682469,    989.9557425378138
20220906_164734,   27.29,       27.6,      989.461519938295,    989.9687925792123
20220906_164737,   27.29,       27.6,      989.5016158796726,    989.9557425378138
20220906_164739,   27.3,       27.6,      989.4829218965399,    989.9557425378138
20220906_164741,   27.29,       27.61,      989.5206185929337,    989.9511925869344
20220906_164744,   27.3,       27.6,      989.5096527472551,    989.9557425378138
20220906_164746,   27.29,       27.61,      989.4882505597247,    989.9511925869344
20220906_164748,   27.3,       27.61,      989.4999965996939,    989.9208423809029
20220906_164751,   27.29,       27.61,      989.4938881432013,    989.9511925869344
20220906_164753,   27.29,       27.61,      989.4882505597247,    989.9511925869344
20220906_164756,   27.3,       27.61,      989.5133620782004,    990.0507176079647
20220906_164758,   27.3,       27.6,      989.5307460642696,    989.9948926796142
20220906_164800,   27.3,       27.61,      989.4866311273427,    989.9942663042427
20220906_164803,   27.3,       27.61,      989.4829218965399,    989.9860928248606
20220906_164805,   27.3,       27.61,      989.4866311273427,    989.9942663042427
20220906_164807,   27.3,       27.61,      989.5096527472551,    989.9942663042427
20220906_164810,   27.3,       27.61,      989.4829218965399,    989.9903430306981
20220906_164812,   27.3,       27.61,      989.508033391051,    989.9681659042034
20220906_164815,   27.29,       27.6,      989.5283465380348,    989.9426925022834
20220906_164817,   27.3,       27.6,      989.4639184312956,    989.9475693051966
20220906_164819,   27.3,       27.61,      989.4813022355295,    989.9681659042034
20220906_164822,   27.31,       27.62,      989.4986861599241,    989.9636158412235
20220906_164824,   27.3,       27.61,      989.4866311273427,    989.9724160178558
20220906_164826,   27.3,       27.61,      989.508033391051,    989.9860928248606
20220906_164829,   27.31,       27.61,      989.4222014290572,    989.9290153481568
20220906_164831,   27.31,       27.6,      989.4796823107031,    989.9557425378138
20220906_164834,   27.31,       27.61,      989.5387830836387,    989.9463155347671
20220906_164836,   27.31,       27.61,      989.4890297317111,    989.9642427289874
20220906_164838,   27.3,       27.61,      989.467936667002,    989.946942540881
20220906_164841,   27.31,       27.6,      989.4719549082262,    989.9296424726215
20220906_164843,   27.31,       27.6,      989.4853205309972,    989.9475693051966
20220906_164845,   27.31,       27.61,      989.5023954107091,    989.9860928248606
20220906_164848,   27.3,       27.6,      989.4813022355295,    989.9687925792123
20220906_164850,   27.31,       27.6,      989.4930480377891,    989.9426925022834
20220906_164853,   27.31,       27.61,      989.452950874998,    989.8728918578528
20220906_164855,   27.31,       27.61,      989.5023954107091,    989.9290153481568
20220906_164857,   27.31,       27.62,      989.4796823107031,    989.9766661389637
20220906_164900,   27.31,       27.61,      989.4262194639164,    989.9077923097163
